16.00	30.00	9.61210	36.83490	120.20180	145.65000	42.58630	119.67010
16.00	30.00	9.56820	36.80260	119.37650	143.29330	42.50750	119.14240
16.00	30.00	9.52150	36.80260	118.38700	141.07990	42.40270	118.61860
16.00	30.00	9.48370	36.77030	117.35430	139.00090	42.24620	118.09860
16.00	30.00	9.46340	36.68440	116.50530	137.04850	42.05170	117.63960
16.00	30.00	9.44890	36.58810	115.66650	134.92590	41.89700	117.29740
16.00	29.97	9.38810	36.49220	114.72810	132.50840	41.73030	116.78710
16.00	29.94	9.33040	36.43900	113.91070	130.23210	41.62810	116.22460
16.00	29.90	9.26430	36.39660	112.94260	128.15410	41.51370	115.61100
16.00	29.87	9.22140	36.35420	111.98820	126.26090	41.36170	115.00280
16.00	29.84	9.20420	36.29070	110.94350	124.41480	41.16030	114.50920
16.00	29.81	9.17000	36.17480	110.06820	122.49150	40.98520	114.01910
16.00	29.77	9.13590	36.05930	109.30540	120.61820	40.79870	113.53260
16.00	29.74	9.09040	35.96520	108.50130	118.73460	40.65040	113.04950
16.00	29.71	9.02540	35.92350	107.75650	116.90020	40.53970	112.46370
16.00	29.68	8.96900	35.90260	106.92250	115.11300	40.41710	111.88300
16.00	29.65	8.92970	35.87140	106.00300	113.58650	40.30720	111.25520
16.00	29.61	8.91850	35.81940	105.09650	112.04090	40.14920	110.73650
16.00	29.58	8.90730	35.72620	104.29630	110.42720	39.93190	110.32440
16.00	29.55	8.89050	35.61260	103.55230	108.80170	39.78790	110.01700
16.00	29.52	8.85690	35.54060	102.81700	107.16670	39.66850	109.60940
16.00	29.48	8.79010	35.49950	102.04510	105.57200	39.57330	109.15380
16.00	29.45	8.73460	35.47900	101.32730	104.10950	39.45470	108.50130
16.00	29.42	8.69580	35.42780	100.44170	102.86270	39.32480	108.00380
16.00	29.39	8.68480	35.37670	99.65540	101.59550	39.14870	107.55930
16.00	29.35	8.65440	35.29510	98.87910	100.30990	38.93880	107.11780
16.00	29.32	8.63520	35.19350	98.23980	99.00780	38.77660	106.72780
16.00	29.29	8.60490	35.10240	97.52330	97.64910	38.63820	106.34020
16.00	29.26	8.55280	35.06200	96.81530	96.32060	38.52350	105.90700
16.00	29.23	8.50360	35.02170	96.11570	95.06140	38.40920	105.38140
16.00	29.19	8.46000	34.98140	95.34340	93.98640	38.29540	104.76580
16.00	29.16	8.46270	34.94120	94.54140	92.93090	38.13680	104.34310
16.00	29.13	8.44910	34.86090	93.82880	91.89450	37.96790	103.92320
16.00	29.10	8.43280	34.75100	93.24160	90.87650	37.80000	103.50610
16.00	29.06	8.40570	34.66140	92.62180	89.76660	37.68860	103.09170
16.00	29.03	8.35430	34.62170	92.04680	88.67840	37.61090	102.58900
16.00	29.00	8.30300	34.61170	91.36440	87.68160	37.51130	102.04510
16.00	29.00	8.28420	34.59190	90.80190	86.98050	37.41210	101.59550
16.00	29.00	8.27080	34.53250	90.13420	86.25400	37.26940	101.23820
16.00	29.00	8.26540	34.47320	89.58380	85.43540	37.12740	100.88290
16.00	29.00	8.24390	34.41410	89.14730	84.56250	36.99700	100.57370
16.00	29.00	8.19840	34.38450	88.71430	83.70370	36.91050	100.13470
16.00	29.00	8.16360	34.37470	88.17770	82.92310	36.82410	99.65540
15.97	29.03	8.15560	34.38450	87.57580	82.09040	36.70590	99.13680
15.94	29.06	8.12370	34.33540	86.98050	81.30200	36.54550	98.66530
15.90	29.10	8.11840	34.26680	86.39160	80.49470	36.37540	98.32460
15.87	29.13	8.10510	34.18860	85.91140	79.73030	36.23790	97.90150
15.84	29.16	8.07590	34.14950	85.40160	78.82790	36.12220	97.52330
15.81	29.19	8.02550	34.13980	84.96360	78.00000	36.01740	97.02270
15.77	29.23	7.97800	34.13000	84.39630	77.30110	35.92350	96.44390
15.74	29.26	7.94640	34.12030	83.80200	76.64040	35.79870	95.87070
15.71	29.29	7.94120	34.09110	83.24690	75.98850	35.65380	95.38380
15.68	29.32	7.93590	34.02310	82.72970	75.31740	35.48930	95.02130
15.65	29.35	7.92800	33.94560	82.28130	74.62790	35.35630	94.62110
15.61	29.39	7.90440	33.90700	81.90010	73.86730	35.26460	94.18400
15.58	29.42	7.85470	33.88770	81.39600	73.11850	35.19350	93.67160
15.55	29.45	7.81550	33.88770	80.92790	72.48600	35.11250	93.16380
15.52	29.48	7.78690	33.87800	80.40240	71.88770	35.01160	92.62180
15.48	29.52	7.77910	33.84910	79.91270	71.29690	34.90100	92.16140
15.45	29.55	7.77390	33.80100	79.48810	70.73860	34.75100	91.81840
15.42	29.58	7.76610	33.72410	79.12690	70.16220	34.62170	91.43980
15.39	29.61	7.74530	33.66670	78.70880	69.49450	34.52260	91.02620
15.35	29.65	7.69090	33.64750	78.29410	68.86060	34.45350	90.50410
15.32	29.68	7.65220	33.65710	77.85360	68.28330	34.37470	89.98690
15.29	29.71	7.62130	33.65710	77.35900	67.73680	34.28640	89.47430
15.26	29.74	7.61870	33.64750	76.89790	67.24370	34.13980	89.00260
15.23	29.77	7.62900	33.59020	76.44110	66.73280	33.98430	88.64240
15.19	29.81	7.62380	33.50450	76.15770	66.22770	33.85870	88.28460
15.16	29.84	7.61610	33.43810	75.84790	65.63810	33.78170	87.96450
